      52      1081.9074       615.2529         0.0000         0.0000         -36500.0608      4001.2627         0.0070         0.0000         0.0000         -30801.6308         0.0000    -30801.6308    -30801.6308         0.0000          -6055.6328     -6074.0735     79507.0000     -6055.6328     -6074.0735
      53      1082.3727       615.3688         0.0000         0.0000         -36502.3430      4001.2036         0.0067         0.0000         0.0000         -30803.3911         0.0000    -30803.3911    -30803.3911         0.0000          -6056.0462     -6076.4646     79507.0000     -6056.0462     -6076.4646
      54      1084.2831       615.6272         0.0000         0.0000         -36506.8926      4001.1926         0.0065         0.0000         0.0000         -30805.7832         0.0000    -30805.7832    -30805.7832         0.0000          -6057.6864     -6080.7900     79507.0000     -6057.6864     -6080.7900
      55      1092.0199       616.2512         0.0000         0.0000         -36515.9426      4001.6183         0.0076         0.0000         0.0000         -30806.0456         0.0000    -30806.0456    -30806.0456         0.0000          -6064.2163     -6087.6116     79507.0000     -6064.2163     -6087.6116
      56      1123.1422       617.9291         0.0000         0.0000         -36533.8639      4004.4356         0.0154         0.0000         0.0000         -30788.3416         0.0000    -30788.3416    -30788.3416         0.0000          -6089.7462     -6093.4209     79507.0000     -6089.7462     -6093.4209
      57      1087.8399       615.9486         0.0000         0.0000         -36511.8204      4001.3480         0.0069         0.0000         0.0000         -30806.6770         0.0000    -30806.6770    -30806.6770         0.0000          -6060.7144     -6084.8165     79507.0000     -6060.7144     -6084.8165
      58      1087.3900       615.9552         0.0000         0.0000         -36512.0371      4001.3493         0.0069         0.0000         0.0000         -30807.3356         0.0000    -30807.3356    -30807.3356         0.0000          -6060.7739     -6085.0425     79507.0000     -6060.7739     -6085.0425
      59      1086.9585       615.9622         0.0000         0.0000         -36512.2537      4001.3515         0.0070         0.0000         0.0000         -30807.9745         0.0000    -30807.9745    -30807.9745         0.0000          -6060.8467     -6085.2658     79507.0000     -6060.8467     -6085.2658
      60      1086.1506       615.9771         0.0000         0.0000         -36512.6849      4001.3582         0.0072         0.0000         0.0000         -30809.1918         0.0000    -30809.1918    -30809.1918         0.0000          -6061.0234     -6085.6951     79507.0000     -6061.0234     -6085.6951
      61      1084.7551       616.0109         0.0000         0.0000         -36513.5488      4001.3814         0.0075         0.0000         0.0000         -30811.3939         0.0000    -30811.3939    -30811.3939         0.0000          -6061.5598     -6086.5435     79507.0000     -6061.5598     -6086.5435
